AdoptID,Date,CityID,ShelterIntake,Adoptions,City,State
15729,2027-08-03,4,0,0,Bengaluru,Karnataka
15730,2027-08-04,4,0,0,Bengaluru,Karnataka
15731,2027-08-05,4,0,0,Bengaluru,Karnataka
15732,2027-08-06,4,0,0,Bengaluru,Karnataka
15733,2027-08-07,4,0,0,Bengaluru,Karnataka
15734,2027-08-08,4,0,0,Bengaluru,Karnataka
15735,2027-08-09,4,0,0,Bengaluru,Karnataka
15736,2027-08-10,4,0,0,Bengaluru,Karnataka
15737,2027-08-11,4,0,0,Bengaluru,Karnataka
15738,2027-08-12,4,0,0,Bengaluru,Karnataka
15739,2027-08-13,4,0,0,Bengaluru,Karnataka
15740,2027-08-14,4,0,0,Bengaluru,Karnataka
15741,2027-08-15,4,0,0,Bengaluru,Karnataka
15742,2027-08-16,4,0,0,Bengaluru,Karnataka
15743,2027-08-17,4,0,0,Bengaluru,Karnataka
15744,2027-08-18,4,0,0,Bengaluru,Karnataka
15745,2027-08-19,4,0,0,Bengaluru,Karnataka
15746,2027-08-20,4,0,0,Bengaluru,Karnataka
15747,2027-08-21,4,0,0,Bengaluru,Karnataka
15748,2027-08-22,4,0,0,Bengaluru,Karnataka
15749,2027-08-23,4,0,0,Bengaluru,Karnataka
15750,2027-08-24,4,0,0,Bengaluru,Karnataka
15751,2027-08-25,4,0,0,Bengaluru,Karnataka
15752,2027-08-26,4,0,0,Bengaluru,Karnataka
15753,2027-08-27,4,0,0,Bengaluru,Karnataka
15754,2027-08-28,4,0,0,Bengaluru,Karnataka
15755,2027-08-29,4,0,0,Bengaluru,Karnataka
15756,2027-08-30,4,0,0,Bengaluru,Karnataka
15757,2027-08-31,4,0,0,Bengaluru,Karnataka
15758,2027-09-01,4,0,0,Bengaluru,Karnataka
15759,2027-09-02,4,0,0,Bengaluru,Karnataka
15760,2027-09-03,4,0,0,Bengaluru,Karnataka
15761,2027-09-04,4,0,0,Bengaluru,Karnataka
15762,2027-09-05,4,0,0,Bengaluru,Karnataka
15763,2027-09-06,4,0,0,Bengaluru,Karnataka
15764,2027-09-07,4,0,0,Bengaluru,Karnataka
15765,2027-09-08,4,0,0,Bengaluru,Karnataka
15766,2027-09-09,4,0,0,Bengaluru,Karnataka
15767,2027-09-10,4,0,0,Bengaluru,Karnataka
15768,2027-09-12,4,0,0,Bengaluru,Karnataka
15769,2027-09-13,4,0,0,Bengaluru,Karnataka
15770,2027-09-14,4,0,0,Bengaluru,Karnataka
15771,2027-09-15,4,0,0,Bengaluru,Karnataka
15772,2027-09-16,4,0,0,Bengaluru,Karnataka
15773,2027-09-17,4,0,0,Bengaluru,Karnataka
15774,2027-09-18,4,0,0,Bengaluru,Karnataka
15775,2027-09-19,4,0,0,Bengaluru,Karnataka
15776,2027-09-20,4,0,0,Bengaluru,Karnataka
15777,2027-09-21,4,0,0,Bengaluru,Karnataka
15778,2027-09-22,4,0,0,Bengaluru,Karnataka
15779,2027-09-23,4,0,0,Bengaluru,Karnataka
15780,2027-09-24,4,0,0,Bengaluru,Karnataka
15781,2027-09-25,4,0,0,Bengaluru,Karnataka
15782,2027-09-26,4,0,0,Bengaluru,Karnataka
15783,2027-09-27,4,0,0,Bengaluru,Karnataka
15784,2027-09-28,4,0,0,Bengaluru,Karnataka
15785,2027-09-29,4,0,0,Bengaluru,Karnataka
15786,2027-09-30,4,0,0,Bengaluru,Karnataka
15787,2027-10-01,4,0,0,Bengaluru,Karnataka
15788,2027-10-02,4,0,0,Bengaluru,Karnataka
15789,2027-10-03,4,0,0,Bengaluru,Karnataka
15790,2027-10-04,4,0,0,Bengaluru,Karnataka
15791,2027-10-05,4,0,0,Bengaluru,Karnataka
15792,2027-10-06,4,0,0,Bengaluru,Karnataka
15793,2027-10-07,4,0,0,Bengaluru,Karnataka
15794,2027-10-08,4,0,0,Bengaluru,Karnataka
15795,2027-10-09,4,0,0,Bengaluru,Karnataka
15796,2027-10-10,4,0,0,Bengaluru,Karnataka
15797,2027-10-11,4,0,0,Bengaluru,Karnataka
15798,2027-10-12,4,0,0,Bengaluru,Karnataka
15799,2027-10-13,4,0,0,Bengaluru,Karnataka
15800,2027-10-14,4,0,0,Bengaluru,Karnataka
15801,2027-10-15,4,0,0,Bengaluru,Karnataka
15802,2027-10-16,4,0,0,Bengaluru,Karnataka
15803,2027-10-17,4,0,0,Bengaluru,Karnataka
15804,2027-10-18,4,0,0,Bengaluru,Karnataka
15805,2027-10-19,4,0,0,Bengaluru,Karnataka
15806,2027-10-20,4,0,0,Bengaluru,Karnataka
15807,2027-10-21,4,0,0,Bengaluru,Karnataka
15808,2027-10-22,4,0,0,Bengaluru,Karnataka
15809,2027-10-23,4,0,0,Bengaluru,Karnataka
15810,2027-10-24,4,0,0,Bengaluru,Karnataka
15811,2027-10-25,4,0,0,Bengaluru,Karnataka
15812,2027-10-26,4,0,0,Bengaluru,Karnataka
15813,2027-10-27,4,1,1,Bengaluru,Karnataka
15814,2027-10-28,4,0,0,Bengaluru,Karnataka
15815,2027-10-29,4,0,0,Bengaluru,Karnataka
15816,2027-10-30,4,0,0,Bengaluru,Karnataka
15817,2027-10-31,4,0,0,Bengaluru,Karnataka
15818,2027-11-01,4,0,0,Bengaluru,Karnataka
15819,2027-11-02,4,0,0,Bengaluru,Karnataka
15820,2027-11-03,4,1,1,Bengaluru,Karnataka
15821,2027-11-04,4,0,0,Bengaluru,Karnataka
15822,2027-11-05,4,0,0,Bengaluru,Karnataka
15823,2027-11-06,4,0,0,Bengaluru,Karnataka
15824,2027-11-07,4,0,0,Bengaluru,Karnataka
15825,2027-11-08,4,0,0,Bengaluru,Karnataka
15826,2027-11-09,4,0,0,Bengaluru,Karnataka
15827,2027-11-10,4,0,0,Bengaluru,Karnataka
15828,2027-11-11,4,0,0,Bengaluru,Karnataka
15829,2027-11-12,4,0,0,Bengaluru,Karnataka
15830,2027-11-13,4,1,1,Bengaluru,Karnataka
15831,2027-11-14,4,0,0,Bengaluru,Karnataka
15832,2027-11-15,4,0,0,Bengaluru,Karnataka
15833,2027-11-16,4,1,1,Bengaluru,Karnataka
15834,2027-11-17,4,0,0,Bengaluru,Karnataka
15835,2027-11-18,4,0,0,Bengaluru,Karnataka
15836,2027-11-19,4,0,0,Bengaluru,Karnataka
15837,2027-11-20,4,0,0,Bengaluru,Karnataka
15838,2027-11-21,4,0,0,Bengaluru,Karnataka
15839,2027-11-22,4,0,0,Bengaluru,Karnataka
15840,2027-11-23,4,0,0,Bengaluru,Karnataka
15841,2027-11-24,4,0,0,Bengaluru,Karnataka
15842,2027-11-25,4,0,0,Bengaluru,Karnataka
15843,2027-11-26,4,0,0,Bengaluru,Karnataka
15844,2027-11-27,4,0,0,Bengaluru,Karnataka
15845,2027-11-28,4,0,0,Bengaluru,Karnataka
15846,2027-11-29,4,0,0,Bengaluru,Karnataka
15847,2027-11-30,4,0,0,Bengaluru,Karnataka
15848,2027-12-01,4,0,0,Bengaluru,Karnataka
15849,2027-12-02,4,0,0,Bengaluru,Karnataka
15850,2027-12-03,4,0,0,Bengaluru,Karnataka
15851,2027-12-04,4,0,0,Bengaluru,Karnataka
15852,2027-12-05,4,1,1,Bengaluru,Karnataka
15853,2027-12-06,4,0,0,Bengaluru,Karnataka
15854,2027-12-07,4,0,0,Bengaluru,Karnataka
15855,2027-12-08,4,0,0,Bengaluru,Karnataka
15856,2027-12-09,4,0,0,Bengaluru,Karnataka
15857,2027-12-10,4,0,0,Bengaluru,Karnataka
15858,2027-12-11,4,0,0,Bengaluru,Karnataka
15859,2027-12-12,4,0,0,Bengaluru,Karnataka
15860,2027-12-13,4,0,0,Bengaluru,Karnataka
15861,2027-12-14,4,0,0,Bengaluru,Karnataka
15862,2027-12-15,4,0,0,Bengaluru,Karnataka
15863,2027-12-16,4,0,0,Bengaluru,Karnataka
15864,2027-12-17,4,0,0,Bengaluru,Karnataka
15865,2027-12-18,4,0,0,Bengaluru,Karnataka
15866,2027-12-19,4,0,0,Bengaluru,Karnataka
15867,2027-12-20,4,0,0,Bengaluru,Karnataka
15868,2027-12-21,4,0,0,Bengaluru,Karnataka
15869,2027-12-22,4,0,0,Bengaluru,Karnataka
15870,2027-12-23,4,0,0,Bengaluru,Karnataka
15871,2027-12-24,4,0,0,Bengaluru,Karnataka
15872,2027-12-25,4,0,0,Bengaluru,Karnataka
15873,2027-12-26,4,0,0,Bengaluru,Karnataka
15874,2027-12-27,4,0,0,Bengaluru,Karnataka
15875,2027-12-28,4,0,0,Bengaluru,Karnataka
15876,2027-12-29,4,0,0,Bengaluru,Karnataka
15877,2027-12-30,4,1,1,Bengaluru,Karnataka
15878,2027-12-31,4,0,0,Bengaluru,Karnataka
15879,2027-01-01,5,0,0,Mysuru,Karnataka
15880,2027-01-02,5,0,0,Mysuru,Karnataka
15881,2027-01-03,5,0,0,Mysuru,Karnataka
15882,2027-01-04,5,0,0,Mysuru,Karnataka
15883,2027-01-05,5,0,0,Mysuru,Karnataka
15884,2027-01-06,5,0,0,Mysuru,Karnataka
15885,2027-01-07,5,0,0,Mysuru,Karnataka
15886,2027-01-08,5,0,0,Mysuru,Karnataka
15887,2027-01-09,5,0,0,Mysuru,Karnataka
15888,2027-01-10,5,0,0,Mysuru,Karnataka
15889,2027-01-11,5,0,0,Mysuru,Karnataka
15890,2027-01-12,5,0,0,Mysuru,Karnataka
15891,2027-01-13,5,0,0,Mysuru,Karnataka
15892,2027-01-14,5,0,0,Mysuru,Karnataka
15893,2027-01-15,5,0,0,Mysuru,Karnataka
15894,2027-01-16,5,0,0,Mysuru,Karnataka
15895,2027-01-17,5,0,0,Mysuru,Karnataka
15896,2027-01-18,5,0,0,Mysuru,Karnataka
15897,2027-01-19,5,0,0,Mysuru,Karnataka
15898,2027-01-20,5,0,0,Mysuru,Karnataka
15899,2027-01-21,5,0,0,Mysuru,Karnataka
15900,2027-01-22,5,0,0,Mysuru,Karnataka
15901,2027-01-23,5,0,0,Mysuru,Karnataka
15902,2027-01-24,5,0,0,Mysuru,Karnataka
15903,2027-01-25,5,0,0,Mysuru,Karnataka
15904,2027-01-26,5,0,0,Mysuru,Karnataka
15905,2027-01-27,5,0,0,Mysuru,Karnataka
15906,2027-01-28,5,0,0,Mysuru,Karnataka
15907,2027-01-29,5,0,0,Mysuru,Karnataka
15908,2027-01-30,5,0,0,Mysuru,Karnataka
15909,2027-01-31,5,0,0,Mysuru,Karnataka
15910,2027-02-01,5,0,0,Mysuru,Karnataka
15911,2027-02-02,5,0,0,Mysuru,Karnataka
15912,2027-02-03,5,0,0,Mysuru,Karnataka
15913,2027-02-04,5,0,0,Mysuru,Karnataka
15914,2027-02-05,5,0,0,Mysuru,Karnataka
15915,2027-02-06,5,0,0,Mysuru,Karnataka
15916,2027-02-07,5,0,0,Mysuru,Karnataka
15917,2027-02-08,5,0,0,Mysuru,Karnataka
15918,2027-02-09,5,0,0,Mysuru,Karnataka
15919,2027-02-10,5,0,0,Mysuru,Karnataka
15920,2027-02-11,5,0,0,Mysuru,Karnataka
15921,2027-02-12,5,0,0,Mysuru,Karnataka
15922,2027-02-13,5,0,0,Mysuru,Karnataka
15923,2027-02-14,5,0,0,Mysuru,Karnataka
15924,2027-02-15,5,0,0,Mysuru,Karnataka
15925,2027-02-16,5,0,0,Mysuru,Karnataka
15926,2027-02-17,5,0,0,Mysuru,Karnataka
15927,2027-02-18,5,0,0,Mysuru,Karnataka
15928,2027-02-19,5,0,0,Mysuru,Karnataka
15929,2027-02-20,5,0,0,Mysuru,Karnataka
15930,2027-02-21,5,0,0,Mysuru,Karnataka
15931,2027-02-22,5,0,0,Mysuru,Karnataka
15932,2027-02-23,5,0,0,Mysuru,Karnataka
15933,2027-02-24,5,0,0,Mysuru,Karnataka
15934,2027-02-25,5,0,0,Mysuru,Karnataka
15935,2027-02-26,5,0,0,Mysuru,Karnataka
15936,2027-02-27,5,0,0,Mysuru,Karnataka
15937,2027-02-28,5,0,0,Mysuru,Karnataka
15938,2027-03-01,5,0,0,Mysuru,Karnataka
15939,2027-03-02,5,0,0,Mysuru,Karnataka
15940,2027-03-03,5,0,0,Mysuru,Karnataka
15941,2027-03-04,5,0,0,Mysuru,Karnataka
15942,2027-03-05,5,0,0,Mysuru,Karnataka
15943,2027-03-06,5,0,0,Mysuru,Karnataka
15944,2027-03-07,5,0,0,Mysuru,Karnataka
15945,2027-03-08,5,0,0,Mysuru,Karnataka
15946,2027-03-09,5,0,0,Mysuru,Karnataka
15947,2027-03-11,5,0,0,Mysuru,Karnataka
15948,2027-03-12,5,0,0,Mysuru,Karnataka
15949,2027-03-13,5,0,0,Mysuru,Karnataka
15950,2027-03-14,5,0,0,Mysuru,Karnataka
15951,2027-03-15,5,0,0,Mysuru,Karnataka
15952,2027-03-17,5,0,0,Mysuru,Karnataka
15953,2027-03-18,5,0,0,Mysuru,Karnataka
15954,2027-03-19,5,0,0,Mysuru,Karnataka
15955,2027-03-20,5,0,0,Mysuru,Karnataka
15956,2027-03-21,5,0,0,Mysuru,Karnataka
15957,2027-03-22,5,0,0,Mysuru,Karnataka
15958,2027-03-23,5,0,0,Mysuru,Karnataka
15959,2027-03-24,5,0,0,Mysuru,Karnataka
15960,2027-03-25,5,0,0,Mysuru,Karnataka
15961,2027-03-26,5,0,0,Mysuru,Karnataka
15962,2027-03-27,5,0,0,Mysuru,Karnataka
15963,2027-03-28,5,0,0,Mysuru,Karnataka
15964,2027-03-29,5,0,0,Mysuru,Karnataka
15965,2027-03-30,5,0,0,Mysuru,Karnataka
15966,2027-03-31,5,0,0,Mysuru,Karnataka
15967,2027-04-01,5,0,0,Mysuru,Karnataka
15968,2027-04-02,5,0,0,Mysuru,Karnataka
15969,2027-04-03,5,0,0,Mysuru,Karnataka
15970,2027-04-04,5,0,0,Mysuru,Karnataka
15971,2027-04-05,5,0,0,Mysuru,Karnataka
15972,2027-04-06,5,0,0,Mysuru,Karnataka
15973,2027-04-07,5,0,0,Mysuru,Karnataka
15974,2027-04-08,5,0,0,Mysuru,Karnataka
15975,2027-04-09,5,0,0,Mysuru,Karnataka
15976,2027-04-10,5,0,0,Mysuru,Karnataka
15977,2027-04-11,5,0,0,Mysuru,Karnataka
15978,2027-04-12,5,0,0,Mysuru,Karnataka
15979,2027-04-13,5,0,0,Mysuru,Karnataka
15980,2027-04-14,5,0,0,Mysuru,Karnataka
15981,2027-04-15,5,0,0,Mysuru,Karnataka
15982,2027-04-16,5,0,0,Mysuru,Karnataka
15983,2027-04-17,5,0,0,Mysuru,Karnataka
15984,2027-04-18,5,0,0,Mysuru,Karnataka
15985,2027-04-19,5,0,0,Mysuru,Karnataka
15986,2027-04-20,5,0,0,Mysuru,Karnataka
15987,2027-04-21,5,0,0,Mysuru,Karnataka
15988,2027-04-22,5,0,0,Mysuru,Karnataka
15989,2027-04-23,5,0,0,Mysuru,Karnataka
15990,2027-04-24,5,0,0,Mysuru,Karnataka
15991,2027-04-25,5,0,0,Mysuru,Karnataka
15992,2027-04-26,5,0,0,Mysuru,Karnataka
15993,2027-04-27,5,0,0,Mysuru,Karnataka
15994,2027-04-28,5,0,0,Mysuru,Karnataka
15995,2027-04-29,5,0,0,Mysuru,Karnataka
15996,2027-04-30,5,0,0,Mysuru,Karnataka
15997,2027-05-01,5,0,0,Mysuru,Karnataka
15998,2027-05-02,5,0,0,Mysuru,Karnataka
15999,2027-05-03,5,0,0,Mysuru,Karnataka
16000,2027-05-04,5,0,0,Mysuru,Karnataka
16001,2027-05-05,5,0,0,Mysuru,Karnataka
16002,2027-05-06,5,0,0,Mysuru,Karnataka
16003,2027-05-07,5,0,0,Mysuru,Karnataka
16004,2027-05-08,5,0,0,Mysuru,Karnataka
16005,2027-05-09,5,0,0,Mysuru,Karnataka
16006,2027-05-10,5,0,0,Mysuru,Karnataka
16007,2027-05-11,5,0,0,Mysuru,Karnataka
16008,2027-05-12,5,0,0,Mysuru,Karnataka
16009,2027-05-13,5,0,0,Mysuru,Karnataka
16010,2027-05-14,5,0,0,Mysuru,Karnataka
16011,2027-05-15,5,0,0,Mysuru,Karnataka
16012,2027-05-16,5,0,0,Mysuru,Karnataka
16013,2027-05-17,5,0,0,Mysuru,Karnataka
16014,2027-05-18,5,0,0,Mysuru,Karnataka
16015,2027-05-19,5,0,0,Mysuru,Karnataka
16016,2027-05-20,5,0,0,Mysuru,Karnataka
16017,2027-05-21,5,0,0,Mysuru,Karnataka
16018,2027-05-22,5,0,0,Mysuru,Karnataka
16019,2027-05-23,5,0,0,Mysuru,Karnataka
16020,2027-05-24,5,0,0,Mysuru,Karnataka
16021,2027-05-25,5,0,0,Mysuru,Karnataka
16022,2027-05-26,5,0,0,Mysuru,Karnataka
16023,2027-05-27,5,0,0,Mysuru,Karnataka
16024,2027-05-28,5,0,0,Mysuru,Karnataka
16025,2027-05-29,5,0,0,Mysuru,Karnataka
16026,2027-05-30,5,0,0,Mysuru,Karnataka
16027,2027-05-31,5,0,0,Mysuru,Karnataka
16028,2027-06-01,5,0,0,Mysuru,Karnataka
16029,2027-06-02,5,0,0,Mysuru,Karnataka
16030,2027-06-03,5,0,0,Mysuru,Karnataka
16031,2027-06-04,5,0,0,Mysuru,Karnataka
16032,2027-06-05,5,0,0,Mysuru,Karnataka
16033,2027-06-06,5,0,0,Mysuru,Karnataka
16034,2027-06-07,5,0,0,Mysuru,Karnataka
16035,2027-06-08,5,0,0,Mysuru,Karnataka
16036,2027-06-09,5,0,0,Mysuru,Karnataka
16037,2027-06-10,5,0,0,Mysuru,Karnataka
16038,2027-06-12,5,0,0,Mysuru,Karnataka
16039,2027-06-13,5,0,0,Mysuru,Karnataka
16040,2027-06-15,5,0,0,Mysuru,Karnataka
16041,2027-06-17,5,0,0,Mysuru,Karnataka
16042,2027-06-18,5,0,0,Mysuru,Karnataka
16043,2027-06-19,5,0,0,Mysuru,Karnataka
16044,2027-06-20,5,0,0,Mysuru,Karnataka
16045,2027-06-21,5,0,0,Mysuru,Karnataka
16046,2027-06-22,5,0,0,Mysuru,Karnataka
16047,2027-06-24,5,0,0,Mysuru,Karnataka
16048,2027-06-25,5,0,0,Mysuru,Karnataka
16049,2027-06-26,5,0,0,Mysuru,Karnataka
16050,2027-06-27,5,0,0,Mysuru,Karnataka
16051,2027-06-28,5,0,0,Mysuru,Karnataka
16052,2027-06-29,5,0,0,Mysuru,Karnataka
16053,2027-06-30,5,0,0,Mysuru,Karnataka
16054,2027-07-01,5,0,0,Mysuru,Karnataka
16055,2027-07-02,5,0,0,Mysuru,Karnataka
16056,2027-07-03,5,0,0,Mysuru,Karnataka
16057,2027-07-04,5,0,0,Mysuru,Karnataka
16058,2027-07-05,5,0,0,Mysuru,Karnataka
16059,2027-07-06,5,0,0,Mysuru,Karnataka
16060,2027-07-07,5,0,0,Mysuru,Karnataka
16061,2027-07-08,5,0,0,Mysuru,Karnataka
16062,2027-07-09,5,0,0,Mysuru,Karnataka
16063,2027-07-10,5,0,0,Mysuru,Karnataka
16064,2027-07-11,5,0,0,Mysuru,Karnataka
16065,2027-07-12,5,0,0,Mysuru,Karnataka
16066,2027-07-13,5,0,0,Mysuru,Karnataka
16067,2027-07-14,5,0,0,Mysuru,Karnataka
16068,2027-07-15,5,0,0,Mysuru,Karnataka
16069,2027-07-16,5,0,0,Mysuru,Karnataka
16070,2027-07-18,5,0,0,Mysuru,Karnataka
16071,2027-07-19,5,0,0,Mysuru,Karnataka
16072,2027-07-20,5,0,0,Mysuru,Karnataka
16073,2027-07-21,5,0,0,Mysuru,Karnataka
16074,2027-07-22,5,0,0,Mysuru,Karnataka
16075,2027-07-23,5,0,0,Mysuru,Karnataka
16076,2027-07-24,5,0,0,Mysuru,Karnataka
16077,2027-07-25,5,0,0,Mysuru,Karnataka
16078,2027-07-26,5,0,0,Mysuru,Karnataka
16079,2027-07-27,5,0,0,Mysuru,Karnataka
16080,2027-07-28,5,0,0,Mysuru,Karnataka
16081,2027-07-29,5,0,0,Mysuru,Karnataka
16082,2027-07-30,5,0,0,Mysuru,Karnataka
16083,2027-07-31,5,0,0,Mysuru,Karnataka
16084,2027-08-01,5,0,0,Mysuru,Karnataka
16085,2027-08-02,5,1,1,Mysuru,Karnataka
16086,2027-08-03,5,0,0,Mysuru,Karnataka
16087,2027-08-04,5,0,0,Mysuru,Karnataka
16088,2027-08-05,5,0,0,Mysuru,Karnataka
16089,2027-08-06,5,0,0,Mysuru,Karnataka
16090,2027-08-07,5,0,0,Mysuru,Karnataka
16091,2027-08-08,5,0,0,Mysuru,Karnataka
16092,2027-08-09,5,0,0,Mysuru,Karnataka
16093,2027-08-10,5,0,0,Mysuru,Karnataka
16094,2027-08-11,5,0,0,Mysuru,Karnataka
16095,2027-08-12,5,0,0,Mysuru,Karnataka
16096,2027-08-13,5,0,0,Mysuru,Karnataka
16097,2027-08-14,5,0,0,Mysuru,Karnataka
16098,2027-08-15,5,0,0,Mysuru,Karnataka
16099,2027-08-16,5,0,0,Mysuru,Karnataka
16100,2027-08-17,5,0,0,Mysuru,Karnataka
16101,2027-08-18,5,0,0,Mysuru,Karnataka
16102,2027-08-19,5,0,0,Mysuru,Karnataka
16103,2027-08-21,5,0,0,Mysuru,Karnataka
16104,2027-08-22,5,0,0,Mysuru,Karnataka
16105,2027-08-23,5,0,0,Mysuru,Karnataka
16106,2027-08-24,5,0,0,Mysuru,Karnataka
16107,2027-08-25,5,0,0,Mysuru,Karnataka
16108,2027-08-26,5,0,0,Mysuru,Karnataka
16109,2027-08-27,5,0,0,Mysuru,Karnataka
16110,2027-08-28,5,0,0,Mysuru,Karnataka
16111,2027-08-29,5,0,0,Mysuru,Karnataka
16112,2027-08-30,5,0,0,Mysuru,Karnataka
16113,2027-08-31,5,0,0,Mysuru,Karnataka
16114,2027-09-01,5,0,0,Mysuru,Karnataka
16115,2027-09-02,5,0,0,Mysuru,Karnataka
16116,2027-09-03,5,0,0,Mysuru,Karnataka
16117,2027-09-04,5,0,0,Mysuru,Karnataka
16118,2027-09-05,5,0,0,Mysuru,Karnataka
16119,2027-09-06,5,0,0,Mysuru,Karnataka
16120,2027-09-07,5,0,0,Mysuru,Karnataka
16121,2027-09-08,5,0,0,Mysuru,Karnataka
16122,2027-09-09,5,0,0,Mysuru,Karnataka
16123,2027-09-10,5,0,0,Mysuru,Karnataka
16124,2027-09-11,5,0,0,Mysuru,Karnataka
16125,2027-09-12,5,0,0,Mysuru,Karnataka
16126,2027-09-13,5,0,0,Mysuru,Karnataka
16127,2027-09-14,5,0,0,Mysuru,Karnataka
16128,2027-09-15,5,0,0,Mysuru,Karnataka
16129,2027-09-16,5,0,0,Mysuru,Karnataka
16130,2027-09-17,5,0,0,Mysuru,Karnataka
16131,2027-09-18,5,0,0,Mysuru,Karnataka
16132,2027-09-19,5,0,0,Mysuru,Karnataka
16133,2027-09-20,5,0,0,Mysuru,Karnataka
16134,2027-09-21,5,0,0,Mysuru,Karnataka
16135,2027-09-22,5,0,0,Mysuru,Karnataka
16136,2027-09-23,5,0,0,Mysuru,Karnataka
16137,2027-09-24,5,0,0,Mysuru,Karnataka
16138,2027-09-25,5,0,0,Mysuru,Karnataka
16139,2027-09-26,5,0,0,Mysuru,Karnataka
16140,2027-09-27,5,0,0,Mysuru,Karnataka
16141,2027-09-28,5,0,0,Mysuru,Karnataka
16142,2027-09-29,5,0,0,Mysuru,Karnataka
16143,2027-09-30,5,0,0,Mysuru,Karnataka
16144,2027-10-01,5,0,0,Mysuru,Karnataka
16145,2027-10-02,5,0,0,Mysuru,Karnataka
16146,2027-10-03,5,0,0,Mysuru,Karnataka
16147,2027-10-04,5,0,0,Mysuru,Karnataka
16148,2027-10-05,5,0,0,Mysuru,Karnataka
16149,2027-10-06,5,0,0,Mysuru,Karnataka
16150,2027-10-07,5,0,0,Mysuru,Karnataka
16151,2027-10-08,5,0,0,Mysuru,Karnataka
16152,2027-10-09,5,0,0,Mysuru,Karnataka
16153,2027-10-10,5,0,0,Mysuru,Karnataka
16154,2027-10-11,5,0,0,Mysuru,Karnataka
16155,2027-10-12,5,0,0,Mysuru,Karnataka
16156,2027-10-13,5,0,0,Mysuru,Karnataka
16157,2027-10-14,5,0,0,Mysuru,Karnataka
16158,2027-10-15,5,0,0,Mysuru,Karnataka
16159,2027-10-16,5,0,0,Mysuru,Karnataka
16160,2027-10-17,5,0,0,Mysuru,Karnataka
16161,2027-10-18,5,0,0,Mysuru,Karnataka
16162,2027-10-19,5,0,0,Mysuru,Karnataka
16163,2027-10-20,5,0,0,Mysuru,Karnataka
16164,2027-10-21,5,0,0,Mysuru,Karnataka
16165,2027-10-22,5,0,0,Mysuru,Karnataka
16166,2027-10-23,5,0,0,Mysuru,Karnataka
16167,2027-10-24,5,0,0,Mysuru,Karnataka
16168,2027-10-25,5,0,0,Mysuru,Karnataka
16169,2027-10-26,5,0,0,Mysuru,Karnataka
16170,2027-10-27,5,0,0,Mysuru,Karnataka
16171,2027-10-28,5,0,0,Mysuru,Karnataka
16172,2027-10-29,5,0,0,Mysuru,Karnataka
16173,2027-10-30,5,0,0,Mysuru,Karnataka
16174,2027-10-31,5,0,0,Mysuru,Karnataka
16175,2027-11-01,5,0,0,Mysuru,Karnataka
16176,2027-11-02,5,0,0,Mysuru,Karnataka
16177,2027-11-03,5,0,0,Mysuru,Karnataka
16178,2027-11-04,5,0,0,Mysuru,Karnataka
16179,2027-11-05,5,0,0,Mysuru,Karnataka
16180,2027-11-06,5,0,0,Mysuru,Karnataka
16181,2027-11-07,5,0,0,Mysuru,Karnataka
16182,2027-11-08,5,0,0,Mysuru,Karnataka
16183,2027-11-09,5,0,0,Mysuru,Karnataka
16184,2027-11-10,5,0,0,Mysuru,Karnataka
16185,2027-11-11,5,0,0,Mysuru,Karnataka
16186,2027-11-12,5,0,0,Mysuru,Karnataka
16187,2027-11-13,5,0,0,Mysuru,Karnataka
16188,2027-11-14,5,0,0,Mysuru,Karnataka
16189,2027-11-15,5,0,0,Mysuru,Karnataka
16190,2027-11-16,5,0,0,Mysuru,Karnataka
16191,2027-11-17,5,0,0,Mysuru,Karnataka
16192,2027-11-18,5,0,0,Mysuru,Karnataka
16193,2027-11-19,5,0,0,Mysuru,Karnataka
16194,2027-11-20,5,0,0,Mysuru,Karnataka
16195,2027-11-21,5,0,0,Mysuru,Karnataka
16196,2027-11-22,5,0,0,Mysuru,Karnataka
16197,2027-11-23,5,0,0,Mysuru,Karnataka
16198,2027-11-24,5,0,0,Mysuru,Karnataka
16199,2027-11-25,5,0,0,Mysuru,Karnataka
16200,2027-11-26,5,0,0,Mysuru,Karnataka
16201,2027-11-27,5,0,0,Mysuru,Karnataka
16202,2027-11-28,5,0,0,Mysuru,Karnataka
16203,2027-11-29,5,0,0,Mysuru,Karnataka
16204,2027-11-30,5,0,0,Mysuru,Karnataka
16205,2027-12-01,5,0,0,Mysuru,Karnataka
16206,2027-12-02,5,0,0,Mysuru,Karnataka
16207,2027-12-03,5,0,0,Mysuru,Karnataka
16208,2027-12-04,5,0,0,Mysuru,Karnataka
16209,2027-12-05,5,0,0,Mysuru,Karnataka
16210,2027-12-06,5,0,0,Mysuru,Karnataka
16211,2027-12-07,5,0,0,Mysuru,Karnataka
16212,2027-12-08,5,0,0,Mysuru,Karnataka
16213,2027-12-09,5,0,0,Mysuru,Karnataka
16214,2027-12-10,5,0,0,Mysuru,Karnataka
16215,2027-12-12,5,0,0,Mysuru,Karnataka
16216,2027-12-13,5,0,0,Mysuru,Karnataka
16217,2027-12-14,5,0,0,Mysuru,Karnataka
16218,2027-12-15,5,0,0,Mysuru,Karnataka
16219,2027-12-16,5,0,0,Mysuru,Karnataka
16220,2027-12-17,5,0,0,Mysuru,Karnataka
16221,2027-12-18,5,0,0,Mysuru,Karnataka
